Arsenal,Bournemouth,Brighton,Burnley,Cardiff,Chelsea,Crystal Palace,Everton,Fulham,Huddersfield,Leicester City,Liverpool,Manchester City,Manchester United,Newcastle United,Southampton,Tottenham,Watford,West Ham United,Wolverhampton
1.0,Arsenal,Arsenal
0.09302325581395349,Arsenal,Bournemouth
0.024096385542168676,Arsenal,Brighton
0.12903225806451613,Arsenal,Burnley
0.08602150537634409,Arsenal,Cardiff
0.49710982658959535,Arsenal,Chelsea
0.11235955056179775,Arsenal,Crystal Palace
0.19469026548672566,Arsenal,Everton
0.20833333333333334,Arsenal,Fulham
0.024096385542168676,Arsenal,Huddersfield
0.047619047619047616,Arsenal,Leicester City
0.19548872180451127,Arsenal,Liverpool
0.09615384615384616,Arsenal,Manchester City
0.4768211920529801,Arsenal,Manchester United
0.046511627906976744,Arsenal,Newcastle United
0.21359223300970873,Arsenal,Southampton
0.11538461538461539,Arsenal,Tottenham
0.047619047619047616,Arsenal,Watford
0.0,Arsenal,West Ham United
0.024096385542168676,Arsenal,Wolverhampton
0.09302325581395349,Bournemouth,Arsenal
1.0,Bournemouth,Bournemouth
0.4,Bournemouth,Brighton
0.4,Bournemouth,Burnley
0.26666666666666666,Bournemouth,Cardiff
0.042105263157894736,Bournemouth,Chelsea
0.18181818181818182,Bournemouth,Crystal Palace
0.11428571428571428,Bournemouth,Everton
0.2222222222222222,Bournemouth,Fulham
0.0,Bournemouth,Huddersfield
0.0,Bournemouth,Leicester City
0.07272727272727272,Bournemouth,Liverpool
0.07692307692307693,Bournemouth,Manchester City
0.0821917808219178,Bournemouth,Manchester United
0.25,Bournemouth,Newcastle United
0.24,Bournemouth,Southampton
0.23076923076923078,Bournemouth,Tottenham
0.6666666666666666,Bournemouth,Watford
0.0,Bournemouth,West Ham United
0.4,Bournemouth,Wolverhampton
0.024096385542168676,Brighton,Arsenal
0.4,Brighton,Bournemouth
1.0,Brighton,Brighton
0.16666666666666666,Brighton,Burnley
0.16666666666666666,Brighton,Cardiff
0.021739130434782608,Brighton,Chelsea
0.25,Brighton,Crystal Palace
0.0625,Brighton,Everton
0.13333333333333333,Brighton,Fulham
0.0,Brighton,Huddersfield
0.0,Brighton,Leicester City
0.038461538461538464,Brighton,Liverpool
0.0,Brighton,Manchester City
0.02857142857142857,Brighton,Manchester United
0.4,Brighton,Newcastle United
0.09090909090909091,Brighton,Southampton
0.08695652173913043,Brighton,Tottenham
0.6666666666666666,Brighton,Watford
0.0,Brighton,West Ham United
0.0,Brighton,Wolverhampton
0.12903225806451613,Burnley,Arsenal
0.4,Burnley,Bournemouth
0.16666666666666666,Burnley,Brighton
1.0,Burnley,Burnley
0.45454545454545453,Burnley,Cardiff
0.09803921568627451,Burnley,Chelsea
0.2222222222222222,Burnley,Crystal Palace
0.19047619047619047,Burnley,Everton
0.32,Burnley,Fulham
0.0,Burnley,Huddersfield
0.15384615384615385,Burnley,Leicester City
0.22580645161290322,Burnley,Liverpool
0.12121212121212122,Burnley,Manchester City
0.2,Burnley,Manchester United
0.13333333333333333,Burnley,Newcastle United
0.375,Burnley,Southampton
0.30303030303030304,Burnley,Tottenham
0.3076923076923077,Burnley,Watford
0.0,Burnley,West Ham United
0.16666666666666666,Burnley,Wolverhampton
0.08602150537634409,Cardiff,Arsenal
0.26666666666666666,Cardiff,Bournemouth
0.16666666666666666,Cardiff,Brighton
0.45454545454545453,Cardiff,Burnley
1.0,Cardiff,Cardiff
0.13725490196078433,Cardiff,Chelsea
0.2222222222222222,Cardiff,Crystal Palace
0.2857142857142857,Cardiff,Everton
0.24,Cardiff,Fulham
0.0,Cardiff,Huddersfield
0.15384615384615385,Cardiff,Leicester City
0.25806451612903225,Cardiff,Liverpool
0.18181818181818182,Cardiff,Manchester City
0.2,Cardiff,Manchester United
0.26666666666666666,Cardiff,Newcastle United
0.25,Cardiff,Southampton
0.24242424242424243,Cardiff,Tottenham
0.3076923076923077,Cardiff,Watford
0.0,Cardiff,West Ham United
0.16666666666666666,Cardiff,Wolverhampton
0.49710982658959535,Chelsea,Arsenal
0.042105263157894736,Chelsea,Bournemouth
0.021739130434782608,Chelsea,Brighton
0.09803921568627451,Chelsea,Burnley
0.13725490196078433,Chelsea,Cardiff
1.0,Chelsea,Chelsea
0.061224489795918366,Chelsea,Crystal Palace
0.2786885245901639,Chelsea,Everton
0.1523809523809524,Chelsea,Fulham
0.0,Chelsea,Huddersfield
0.043010752688172046,Chelsea,Leicester City
0.38028169014084506,Chelsea,Liverpool
0.10619469026548672,Chelsea,Manchester City
0.4,Chelsea,Manchester United
0.042105263157894736,Chelsea,Newcastle United
0.14285714285714285,Chelsea,Southampton
0.1415929203539823,Chelsea,Tottenham
0.043010752688172046,Chelsea,Watford
0.0,Chelsea,West Ham United
0.021739130434782608,Chelsea,Wolverhampton
0.11235955056179775,Crystal Palace,Arsenal
0.18181818181818182,Crystal Palace,Bournemouth
0.25,Crystal Palace,Brighton
0.2222222222222222,Crystal Palace,Burnley
0.2222222222222222,Crystal Palace,Cardiff
0.061224489795918366,Crystal Palace,Chelsea
1.0,Crystal Palace,Crystal Palace
0.10526315789473684,Crystal Palace,Everton
0.09523809523809523,Crystal Palace,Fulham
0.25,Crystal Palace,Huddersfield
0.2222222222222222,Crystal Palace,Leicester City
0.10344827586206896,Crystal Palace,Liverpool
0.0,Crystal Palace,Manchester City
0.10526315789473684,Crystal Palace,Manchester United
0.36363636363636365,Crystal Palace,Newcastle United
0.14285714285714285,Crystal Palace,Southampton
0.06896551724137931,Crystal Palace,Tottenham
0.2222222222222222,Crystal Palace,Watford
0.0,Crystal Palace,West Ham United
0.0,Crystal Palace,Wolverhampton
0.19469026548672566,Everton,Arsenal
0.11428571428571428,Everton,Bournemouth
0.0625,Everton,Brighton
0.19047619047619047,Everton,Burnley
0.2857142857142857,Everton,Cardiff
0.2786885245901639,Everton,Chelsea
0.10526315789473684,Everton,Crystal Palace
1.0,Everton,Everton
0.26666666666666666,Everton,Fulham
0.0,Everton,Huddersfield
0.12121212121212122,Everton,Leicester City
0.24390243902439024,Everton,Liverpool
0.2641509433962264,Everton,Manchester City
0.28,Everton,Manchester United
0.11428571428571428,Everton,Newcastle United
0.23076923076923078,Everton,Southampton
0.1509433962264151,Everton,Tottenham
0.12121212121212122,Everton,Watford
0.0,Everton,West Ham United
0.0625,Everton,Wolverhampton
0.20833333333333334,Fulham,Arsenal
0.2222222222222222,Fulham,Bournemouth
0.13333333333333333,Fulham,Brighton
0.32,Fulham,Burnley
0.24,Fulham,Cardiff
0.1523809523809524,Fulham,Chelsea
0.09523809523809523,Fulham,Crystal Palace
0.26666666666666666,Fulham,Everton
1.0,Fulham,Fulham
0.0,Fulham,Huddersfield
0.125,Fulham,Leicester City
0.15384615384615385,Fulham,Liverpool
0.05555555555555555,Fulham,Manchester City
0.1686746987951807,Fulham,Manchester United
0.1111111111111111,Fulham,Newcastle United
0.22857142857142856,Fulham,Southampton
0.16666666666666666,Fulham,Tottenham
0.25,Fulham,Watford
0.0,Fulham,West Ham United
0.13333333333333333,Fulham,Wolverhampton
0.024096385542168676,Huddersfield,Arsenal
0.0,Huddersfield,Bournemouth
0.0,Huddersfield,Brighton
0.0,Huddersfield,Burnley
0.0,Huddersfield,Cardiff
0.0,Huddersfield,Chelsea
